Word,Tag 1,Tag 2,Tag 3,South Africa,Colour,Difficulty,Length
Switzerland,Geography,Country,,,0,2,11
Sword Art Online,TV Show,Anime,,,1,3,16
Sydney Opera House,Geography,Landmarks,,,1,1,18
Synchronized Swimming,Sports,,,,0,2,21
Table Tennis,Sports,,,,1,1,12
Taekwondo,Sports,,,,1,2,9
Taj Mahal,Geography,Landmarks,,1,0,1,9
Takkies,Culture,,,1,1,2,7
Taliep Petersen,People and Characters,South Africa,,,1,2,15
Talking to the Moon,Music,Lyrics,,,0,2,19
tamagotchi,Things,,,,1,1,10
tarzan and Jane,People and Characters,,,,0,2,15
Tata ma chance! Tata ma millions,Culture,,,1,1,2,32
Tatjana Smith,People and Characters,Sports,,,1,2,13
Tattooist of Auschwitz,Language and Literature ,Book,,,0,3,22
Ted Talks,TV Show,,,,1,2,9
Tennis,Sports,,,,0,1,6
Terminator,Movies,,,,1,1,10
Terracotta Army,Geography,Landmarks,,1,0,3,15
Tetris,Games,,,,1,1,6
Thabo Mbeki,People and Characters,Politician,,,1,2,11
Thailand,Geography,Country,,,0,1,8
Thanksgiving,Events,,,,1,1,12
The Alchemist ,Language and Literature ,,,,0,1,14
the apostles,People and Characters,,,,1,2,12
The Avengers,Movies,,,,1,1,12
the bbc,TV Show,,,,1,1,7
the big hole ,Geography,,,,1,1,13
The Boys,TV Show,,,,0,1,8
the british open,Events,,,,1,2,16
the commonwealth games,Events,,,,0,1,22
the cricket world cup,Events,,,,0,1,21
the da,People and Characters,,,,0,1,6
The Elder Scrolls,Games,,,,0,2,17
The Fault in Our Stars,Language and Literature ,,,,1,2,22
the first lady,People and Characters,,,,1,1,14
The Girl on the Train,Language and Literature ,,,,0,2,21
The Good Doctor,TV Show,,,,1,1,15
The Great Trek ,History,Event,,,0,2,15
The Hunger Games,Language and Literature ,,,,0,1,16
The Incredibles,Movies,,,,1,1,15
the indian ocean,Geography,,,,0,1,
The Last Airbender,TV Show,,,,0,2,18
The Last of Us,Games,,,,1,3,14
The Legend of Zelda,Games,,,,0,3,19
The Lion King,Movies,,,,0,1,13
"the LION, the WITCH AND the WARDROBE",Language and Literature ,,,,0,2,36
The Little Mermaid,Movies,,,,1,1,18
the london eye,Geography,,,,1,1,14
The Martian,Language and Literature ,,,,0,2,11
The Midnight Library,Language and Literature ,,,,0,2,20
The Moon Landing,History,,,,0,1,16
the northern cape,Geography,,,,0,1,17
The Office,TV Show,,,,1,2,10
The oktoberfest,Events,,,,0,2,15
The Power of Habit,Language and Literature ,,,,0,2,18
The Power of Introverts,Language and Literature ,,,,0,2,23
The pussycat dolls,People and Characters,,,,1,1,18
the red sea,geography,,,,0,1,11
the scorpions,Companies,,,,0,1,13
The Shah ,People and Characters,Politician,,,0,3,9
the smurfs,People and Characters,,,,0,1,10
The Subtle Art of Not Giving a F*ck,Language and Literature ,,,,0,1,35
The Super Bowl,Events,,,,0,1,14
the taj mahal,Geography,,,,0,1,13
The Umbrella Academy,TV Show,,,,1,1,20
The Voice,TV Show,,,,0,2,9
the windy city,Geography,,,,1,1,14
The Wire,TV Show,,,,1,2,8
The Witcher,Games,,,,1,3,11
the world,Geography,,,,0,1,9
The wright Brothers,People and Characters,,,,1,2,19
Theresa May,People and Characters,Politician,,,0,2,11
Thermodynamics,Math and Science,,,,0,2,14
They not like us,Music,Lyrics,,,1,2,16
they were all yellow,Music,Lyrics,,,1,2,20
Think Like a Monk,Language and Literature ,,,,0,2,17
Thomas Edison,People and Characters,,,,0,2,13
Thunee,Games,,,,1,2,6
Tidal Waves,Nature,,,,0,2,11
Tim Berners-Lee,People and Characters,,,,1,3,15
Timothée Chalamet,People and Characters,Actor,,,1,2,17
Tiramisu,Food and Drink,Meal,,,1,3,8
Titanic,History,,,,0,1,7
tito mboweni sha sha,Music,Lyrics,,1,0,3,20
TKZee,Music,Artist,,1,1,2,5
To Kill a Mockingbird,Language and Literature ,Book,,,0,2,21
toblerone,Things,,,,0,1,9
Tokoloshe,Culture,,,1,1,2,9
Tokoloshi,Culture,,,1,0,1,9
Tokyo,Geography,City,,,0,1,5
Tom Brady,People and Characters,Sports,American Football,,1,3,9
Tom Hanks,People and Characters,Actor,,,1,2,9
Tom Holland,People and Characters,Actor,,,1,2,11
Tom Yum Soup,Food and Drink,Meal,,,0,3,12
Tomorrowland,Events,,,,0,3,12
Tonga,Geography,Country,,,0,3,5
Tony Blair,People and Characters,Politician,,,1,2,10
Top Chef,TV Show,,,,1,3,8
Toto Wolf,People and Characters,Sports,F1,,0,2,9
Toy Story,Movies,,,,1,1,9
Toyota,Companies,,,,1,1,6
Track and Field,Sports,,,,0,2,15
Transkei,Geography,,,,0,2,8
trappe van vergelyking,Language and Literature ,Book,,,1,1,22
Treaty of Versailles,History,Event,,,0,2,20
Trench Town,Geography,Places,,1,0,2,11
Trevor Noah,People and Characters,South Africa,,1,1,1,11
Triathlon,Sports,,,,1,2,9
Trifle,Food and Drink,,,,1,3,6
Trivial Pursuit,Games,Boardgame,,,0,3,15
True Detective,TV Show,,,,0,2,14
Tsotsi,Movies,South Africa,,1,1,1,6
Turing Machine,Math and Science,,,,1,3,14
Turkey,Geography,Country,,,0,1,6
tutankhamen,People and Characters,,,,0,2,11
TV license,Things,,,,1,1,10
Twelfth Night,Language and Literature ,Plays,,,1,3,13
Twilight Zone,TV Show,,,,1,3,13
Twin Peaks,TV Show,,,,1,3,10
Twister,Games,,,,0,1,7
Two oceans marathon,Events,,,1,0,2,19
Tyla,People and Characters,Music,Artist,,0,1,4
Tymebank,Companies,,,1,0,1,8
Ubuntu,Culture,,,1,1,1,6
Uchiha Sasuke,People and Characters,Anime,,,0,3,13
ufo,Things,,,,0,1,3
Uieslaai,Food and Drink,,,1,0,2,8
Ultimate Frisbee,Sports,,,,0,2,16
Uluru,Geography,Landmarks,,,0,3,5
umhlanga rocks,Geography,Places,,,0,3,14
Umlungu,Culture,,,1,0,3,7
United Kingdom,Geography,Country,,,0,1,14
United Nations,History,Event,,,1,1,14
United States,Geography,Country,,,0,1,13
university of the western cape,Geography,Places,,1,0,1,30
UNO,Games,,,,1,1,3
Untamed,Language and Literature ,,,,0,2,7
Up,Movies,,,,1,1,2
Up the Creek,Events,,,,0,3,12
US Route 66,Geography,Places,,,0,3,11
Usain Bolt,People and Characters,Sports,Runner,,1,1,10
Uzumaki Naruto,People and Characters,Anime,TV Show,1,0,2,14
V FOR VENDETTA,Movies,,,,1,2,14
V&A Waterfront,Geography,Places,,1,0,1,14
Valentine’s Day,Events,,,,0,1,15
Valley of the End,Language and Literature ,Places,,,0,3,17
Vape,Things,,,,1,1,4
Vaseline,Companies,,,,1,1,8
Veep,TV Show,,,,1,3,4
venus,Geography,,,,0,1,5
Victor Matfield,People and Characters,Sports,Rugby,,1,2,15
victoria beckham,People and Characters,,,,0,1,16
Victoria Falls,Geography,Landmarks,,,0,1,14
vie maak die jol vol,Culture,,,1,1,2,20
Vietnam,Geography,Country,,,0,2,7
Vietnam War,History,Wars,,,1,2,11
Virat Kohli,People and Characters,Sports,Cricket,,0,3,11
Virtual private network,Technology,,,,1,3,23
Visa,Companies,,,,0,1,4
Vladimir Lenin,People and Characters,Politician,,,1,2,14
Vodacom,Companies,,,,1,1,7
voetstoots,Culture,,,1,1,2,10
Volkstaat,Geography,Places,,3,1,3,9
Volleyball,Sports,,,,1,2,10
Vulindlela,Music,,,1,1,3,10
Vuvuzela,Culture,,,1,1,1,8
Wakanda,Language and Literature ,Places,,,0,1,7
Wall Street Crash,History,,,,0,2,17
WALL-E,Movies,,,,1,2,6
Walrus,Animals,,,,0,1,6
War and Peace,Events,,,,0,2,13
watch me nae nae,Music,Lyrics,,,1,1,16
Water Polo,Sports,,,,1,1,10
watermelon sugar high,Music,Lyrics,,,1,2,21
Wayde van Niekerk,People and Characters,Sports,Runner,1,0,1,17
We Are the Champions,Music,Lyrics,,,0,1,20
"We will, we will rock you",Music,Lyrics,,,1,1,25
Weasel,Animals,,,,0,2,6
Webcam,Things,,,,0,1,6
Wellington,Geography,City,Capital,,0,3,10
West Wing,TV Show,,,,1,3,9
Westworld,TV Show,,,,1,3,9
"What is love, baby don't hurt me",Music,Lyrics,,,0,2,32
What the Frikkadel,Culture,,,1,1,2,18
whatsapp,Companies,,,,0,1,8
Whirlpools,Nature,,,,0,1,10
Whiskey Sour,Food and Drink,Drink,,,1,2,12
White Russian,Food and Drink,Drink,,,0,2,13
Will Smith,People and Characters,Actor,,,0,1,10
William Smith,People and Characters,,,1,0,1,13
wimpy,Companies,,,,1,1,5
Winnie Mandela,People and Characters,South Africa,,,0,1,14
Winston Churchill,People and Characters,Politician,,,1,1,17
WNBA,People and Characters,,,,1,1,4
Wolfgang Amadeus Mozart,People and Characters,Music,Artist,,1,2,23
Wombat,Animals,,,,0,2,6
wooden spoon,Things,,,,1,1,12
Woody Allen,People and Characters,Director,,,1,2,11
"Woof, Woof, Woof",Language and Literature ,Phonics,,,0,1,16
Woolworths,Companies,,,,1,1,10
Worcestershire sauce,Food and Drink,,,,0,3,20
words with friends,Games,Boardgame,,,1,2,18
Workers’ Day,Events,,,1,0,1,12
World of Warcraft,Games,,,,1,3,17
World War I,History,Wars,,,0,1,11
World War II,History,Wars,,,0,1,12
World Wide Web,Technology,,,,1,1,14
"WP, JOU LEKKER DING",Culture,,,1,1,1,19
X-Files,TV Show,,,,1,2,7
Xi Jinping,People and Characters,Politician,,,0,3,10
xQc,People and Characters,Streamer,,,0,3,3
Y2K,History,,,,1,1,3
Yamaha,Companies,,,1,1,2,6
Yasis,Culture,,,1,1,2,5
Yebo yes,Culture,,,1,1,2,8
YELLOW RIVER FLOOD,History,Natural Disaster,,,0,2,18
yellow submarine,Music,,,,1,1,16
yesterday,Music,,,,1,1,9
YMCA,Music,Lyrics,,,0,1,4
you,Companies,,,,1,1,3
"You Are My Fire, My One Desire",Music,Lyrics,,,1,2,30
You mustn't push!,Culture,,,0,1,2,17
YoungstaCPT,People and Characters,Music,,,0,2,11
Youth Day,Events,,,1,0,1,9
zapiro,People and Characters,,,,1,2,6
Zebra,Animals,,,,1,1,5
Zef,Culture,,,1,1,2,3
Zendaya,People and Characters,Actor,,,1,2,7
Zinc,Math and Science,,,,0,1,4
Zinedine Zidane,People and Characters,Sports,Soccer,,0,2,15
Zoe Saldana,People and Characters,,,,1,2,11
