Word,Tag 1,Tag 2,Tag 3,South Africa,Colour,Difficulty,Length
Tokoloshe,Culture,,,1,1,2,9
Jenna Marbles,People and Characters,Youtube,,,0,3,13
Jakarta,Geography,City,Capital,,0,3,7
Goldfinch,Language and Literature ,Book,,,1,3,9
King of the Hill,TV Show,,,,0,3,16
Thunee,Games,,,,1,2,6
Kabul,Geography,City ,,,0,3,5
Gone with the Wind,Language and Literature ,Book,,,0,3,18
words with friends,Games,Boardgame,,,1,2,18
Asimbonanga,Music,,,,1,3,11
Jerry Rice,People and Characters,Sports,,,1,3,10
Line of Duty,TV Show,,,,1,3,12
Kinshasa,Geography,City,,,0,3,8
Mandalorian,TV Show,,,,0,3,11
Kremlin,Geography,Landmarks,,,0,3,7
body is a wonderland,Music,Lyrics,,,1,3,20
Perlemoen,Food and Drink,,,,1,3,9
wooden spoon,Things,,,,1,1,12
Kyiv,Geography,City,Capital,,0,3,4
Narcos,TV Show,,,,1,3,6
Laos,Geography,City,,,0,3,4
Track and Field,Sports,,,,0,2,15
Triathlon,Sports,,,,1,2,9
Ultimate Frisbee,Sports,,,,0,2,16
Liechtenstein,Geography,Country,,1,0,3,13
vie maak die jol vol,Culture,,,1,1,2,20
Johann Rupert,People and Characters,Politician,,1,1,3,13
Caracara,Music,Lyrics,,,0,3,8
Dri Buddi,Things,,,1,0,2,9
Johannes Gutenberg,People and Characters,,,1,1,3,18
voetstoots,Culture,,,1,1,2,10
John Herschel,People and Characters,,,,0,3,13
Great Expectations,Language and Literature ,Book,,,0,3,18
Neon Genesis Evangelion,TV Show,Anime,,,0,3,23
Volleyball,Sports,,,,1,2,10
Goodfellas,Movies,,,,1,3,10
Luxembourg,Geography,Country,,,0,3,10
Connect Four,Games,Boardgame,,,1,3,12
Joseph Clifford Montana,People and Characters,Sports,,,1,3,23
Maldives,Geography,Country,,,1,3,8
St. Patrick's Day,Events,Holidays,,,0,2,17
Grillers,Language and Literature ,Book,,1,1,3,8
Kai Cenat,People and Characters,Streamer,,,0,3,9
Grand Budapest Hotel,Movies,,,,0,3,20
Orphan Black,TV Show,,,,1,3,12
Micronesia,Geography,Country,,,0,3,10
Ozark,TV Show,,,,0,3,5
the british open,Events,,,,1,2,
The oktoberfest,Events,,,,0,2,
Two oceans marathon,Events,,,1,0,2,19
Kurosaki Ichigo,People and Characters,Anime,,,1,3,15
Dark Souls,Games,,,,1,3,10
Hidden Leaf Village,Language and Literature ,Places,,,0,3,19
Kylian Mbappé,People and Characters,Sports,Soccer,,0,3,13
Hoʻoponopono,Language and Literature ,,,,1,3,12
Parks and Recreation,TV Show,,,,1,3,20
Die Afrikaanse Patriot,History,South Africa,,1,0,3,22
House of Hades,Language and Literature ,Book,,,1,3,14
Grave of the Fireflies,Movies,Anime,,,1,3,22
Minsk,Geography,City,Capital,,1,3,5
Peaky Blinders,TV Show,,,,1,3,14
house of cronies,Games,Boardgame,,1,1,3,16
kap tol,Games,Culture,,,0,3,7
Kabhi Kushi Kabhi Gham,Movies,Indian,,,0,3,22
Hueco Mundo,Language and Literature ,Places,,,0,3,11
Kal Ho Naa Ho,Movies,Indian,,,1,3,13
Montenegro,Geography,Country,,,0,3,10
Juffrou Is 'n Monster,Language and Literature ,Book,,1,0,3,21
July's People ,Language and Literature ,Book,,,0,3,14
Gettysburg Address,History,Event,,,1,3,18
Motherwell,Geography,City ,,,0,3,10
prodigal son,TV Show,,,,1,3,12
War and Peace,Events,,,,0,2,
magnum opus,Language and Literature ,,,,1,3,11
My sister's keeper,Language and Literature ,Book,,,0,3,18
LaMelo Ball,People and Characters,Sports,Basketball,,1,3,11
Mount Rushmore,Geography,Landmarks,,,0,3,14
Scorpions,Companies,Animals,,1,1,2,9
Light Yagami,People and Characters,Anime,,,0,3,12
Lilly Singh,People and Characters,Youtube,,,1,3,11
Orodruin,Language and Literature ,Places,,,0,3,8
CTEMF,Events,,,1,0,3,5
Nauru,Geography,Country,,,1,3,5
Project Runway,TV Show,,,,0,3,14
Queer Eye for the Straight Guy,TV Show,,,,1,3,30
Ouagadougou,Geography,City,,,0,3,11
Seinfeld,TV Show,,,,0,3,8
Metal Gear Solid,Games,,,,1,3,16
Palau,Geography,Country,,,0,3,5
Liza Koshy,People and Characters,Youtube,,,1,3,10
Luciano Pavarotti,People and Characters,Music,Artist,,1,3,17
Newton's Second Law,Math and Science,,,,0,3,19
careless whisper,Music,,,,1,3,16
dragonball durag,Music,,,,1,3,16
Pang Doodmaak,Language and Literature ,Book,,1,0,3,13
Marlon Brando,People and Characters,,,,0,3,13
"Red Light, Green Light",Games,,,,1,3,22
Buchu,Nature,South Africa,,1,1,3,5
Marnus Labuschagne,People and Characters,Sports,Cricket,,1,3,18
Martina Navratilova,People and Characters,Sports,Tennis,,0,3,19
Sago Pudding,Food and Drink,,,,1,3,12
Gulf War,History,South Africa,,,1,3,8
Fruity Loops,Music,,,1,1,3,12
In the 18 Area,Music,Lyrics,,,1,3,14
Perks of being a wallflower,Language and Literature ,Book,,,0,3,27
Florence,Things,,,,1,2,8
What the Frikkadel,Culture,,,1,1,2,18
Yasis,Culture,,,1,1,2,5
Philadelphia,Geography,Places,,,1,3,12
Masashi Kishimoto,People and Characters,,,,1,3,17
MKBHD,People and Characters,Youtube,,,0,3,5
Nipsey Hussle,People and Characters,Music,,,1,3,13
Shisa Nyama,Food and Drink,,,,1,3,11
Durban July,Events,,,1,0,3,11
Pocono Mountains,Geography,Places,,,0,3,16
Novak Djokovic,People and Characters,Sports,,,0,3,14
Skeem Saam,TV Show,,,1,1,3,10
Petros Sampras,People and Characters,Sports,,1,1,3,14
Kat and the Kings,Movies,South Africa,,1,0,3,17
Slack,Companies,,,,1,2,5
Bobsleigh,Sports,,,,0,3,9
San Salvador,Geography,City,,,0,3,12
Pillars of Earth,Language and Literature ,Book,,,0,3,16
Maoist China,History,Event,,,0,3,12
São Tomé and Príncipe,Geography,Country,,,0,3,21
PewDiePie,People and Characters,Youtube,,1,1,3,9
Caber Tossing,Sports,,,,1,3,13
Smiley,Food and Drink,,,1,0,3,6
The Last of Us,Games,,,,1,3,14
Sword Art Online,TV Show,Anime,,,0,3,16
Princess Mononoke,Movies,,,,1,3,17
Section 33,Math and Science,,,,0,3,10
Shard,Geography,Landmarks,,,0,3,5
Phetogo Molawa,People and Characters,South Africa,,,1,3,14
iPHONE SE,Things,,,,0,2,9
skilpoppe,Language and Literature ,Book,,1,1,3,9
Top Chef,TV Show,,,,1,3,8
Twilight Zone,TV Show,,,,0,3,13
The Legend of Zelda,Games,,,,0,3,19
King of the air,Events,,,,1,3,15
Pieter Groenewald,People and Characters,Politician,,,0,3,17
Yamaha,Companies,,,1,1,2,6
Yebo yes,Culture,,,1,1,2,8
Pokimane,People and Characters,Streamer,,,1,3,8
pressure cooker,Things,,,,1,2,15
Tiramisu,Food and Drink,Meal,,,1,3,8
Cheese-rolling,Sports,,,,0,3,14
Somalia,Geography,Country,,,0,3,7
St. Basil's Cathedral,Geography,Landmarks,,,0,3,21
You mustn't push!,Culture,,,0,1,2,17
Stockholm,Geography,City,Capital,1,0,3,9
Marikana Massacre,History,South Africa,,,0,3,17
Stonehenge,Geography,Landmarks,,,0,3,10
Suriname,Geography,Country,,,0,3,8
The Witcher,Games,,,,1,3,11
Slaughterhouse-Five,Language and Literature ,Book,,,1,3,19
REQUIEM FOR A DREAM ,Movies,,,,0,3,20
Liberation Day,Events,Holidays,,,0,3,14
Terracotta Army,Geography,Landmarks,,1,0,3,15
Portishead,People and Characters,Music,Artist,,0,3,10
Princess Leia,People and Characters,,,,1,3,13
Rocky Aur Rani Ki Prem Kahani,Movies,Indian,,,1,3,29
Tonga,Geography,Country,,,0,3,5
Oppikoppi,Events,,,1,0,3,9
Tattooist of Auschwitz,Language and Literature ,Book,,,0,3,22
Uluru,Geography,Landmarks,,,0,3,5
stethoscope,Things,,,,1,2,11
Arduino,Companies,Technology,,,0,3,7
Twin Peaks,TV Show,,,,1,3,10
umhlanga rocks,Geography,Places,,,0,3,14
Ray Brown,People and Characters,Music,Artist,,0,3,9
Ryan Higa,People and Characters,Youtube,,,1,3,9
US Route 66,Geography,Places,,,0,3,11
Zef,Culture,,,1,1,2,3
Vanuatu,Geography,Country,,,0,3,7
Napoleonic Wars,History,Wars,,,0,3,15
Sachin Tendulkar,People and Characters,Sports,,,0,3,16
Starlink,Technology,,,,0,3,8
Bayer AG,Companies,,,,1,3,8
Saitama,People and Characters,Anime,,,1,3,7
Corsair,Companies,,,,0,3,7
Donga,Culture,,,1,1,3,5
Volkstaat,Geography,Places,,3,1,3,9
Equestrianism,Sports,,,,1,3,13
Ismaël Lô,Music,Artist,,,0,3,9
Hawker,Culture,,,1,0,3,6
Twelfth Night,Language and Literature ,Plays,,,1,3,13
North Atlantic Treaty Organization,History,,,,1,3,34
Harry Potter and the Sorcerer's Stone,Movies,,,,0,1,37
Secretarybird,Animals,,,,0,3,13
Running of the Bulls (Pamplona),Events,,,,1,3,31
Kashmir,Music,Song,,,1,3,7
Kabaddi,Sports,,,,0,3,7
maher zain,Music,Artist,,,1,3,10
Sebastian Vettel,People and Characters,Sports,F1,,0,3,16
Mzanzi Fo sho,Music,,,1,0,3,13
night in tunisia,Music,Song,,,1,3,16
Shoebill,Animals,,,,0,3,8
Andon Cord,Things,,,,1,3,10
Wellington,Geography,City,Capital,,0,3,10
Veep,TV Show,,,,1,3,4
West Wing,TV Show,,,,1,3,9
Phumakim,Music,Lyrics,,1,1,3,8
Indaba,Culture,,,1,1,3,6
Massmart,Companies,,,,1,3,8
Lion's ear,Nature,South Africa,,1,0,3,10
Tom Yum Soup,Food and Drink,Meal,,,0,3,12
Trifle,Food and Drink,,,,1,3,6
Shane Dawson,People and Characters,Youtube,,,1,3,12
Sheikh Hasina,People and Characters,Politician,,,0,3,13
Monex,Companies,,,,0,3,5
Simone Biles,People and Characters,Sports,GYmnatists,,1,3,12
Smosh,People and Characters,Youtube,,,0,3,5
Socrates,People and Characters,,,,1,3,8
Solomon Mahlangu,People and Characters,Politician,,,1,3,16
Softshell Turtle,Animals,,,,1,3,16
stenography,Things,,,,0,3,11
Sterling Golden,People and Characters,Sports,wwe,,1,3,15
Valley of the End,Language and Literature ,Places,,,0,3,17
Royal Dutch Shell,Companies,,,1,1,3,17
Worcestershire sauce,Food and Drink,,,,0,3,20
Trivial Pursuit,Games,Boardgame,,,0,3,15
Tomorrowland,Events,,,,0,3,12
World of Warcraft,Games,,,,1,3,17
"Oranje, Blanje, Blou",History,triplet,,,0,3,20
Ouroboros,history,,,,1,3,9
Virtual private network,Technology,,,,1,3,23
Isibindi,Culture,,,1,0,3,8
Westworld,TV Show,,,,0,3,9
The Shah ,People and Characters,Politician,,,0,3,9
Tim Berners-Lee,People and Characters,,,,1,3,15
Peloponnesian War,History,Wars,,,0,3,17
Satrix,Companies,,,,0,3,6
Mampara,Culture,,,1,1,3,7
Muti,Culture,,,1,0,3,4
Rivonia Trial,History,,,,0,3,13
SEX Pistols,Music,Artist,,,1,3,11
Superego,Music,,,,1,3,8
tito mboweni sha sha,Music,Lyrics,,1,0,3,20
Saudi Aramco,Companies,,,1,1,3,12
Vulindlela,Music,,,1,1,3,10
Sarmie,Culture,,,1,1,3,6
Tom Brady,People and Characters,Sports,American Football,,0,3,9
Up the Creek,Events,,,,0,3,12
Uchiha Sasuke,People and Characters,Anime,,,1,3,13
Star-Nosed Mole,Animals,,,,0,3,15
Umlungu,Culture,,,1,0,3,7
Virat Kohli,People and Characters,Sports,Cricket,,1,3,11
Turing Machine,Math and Science,,,,1,3,14
Xi Jinping,People and Characters,Politician,,,1,3,10
xQc,People and Characters,Streamer,,,0,3,3
