Word,Tag 1,Tag 2,Tag 3,South Africa,Colour,Difficulty,Length
The wright Brothers,People and Characters,,,,1,2,19
Theresa May,People and Characters,Politician,,,0,2,11
Thomas Edison,People and Characters,,,,0,2,13
Microphone,Things,,,,1,1,10
Tim Berners-Lee,People and Characters,,,,1,3,15
Timothée Chalamet,People and Characters,Actor,,,1,2,17
MMA,Sports,,,,0,1,3
moby dick,Language and Literature ,Book,,,0,1,9
Momentum,Math and Science,Company,,,1,1,8
Monopoly,Games,Boardgame,,,1,1,8
mother's day,Events,,,,0,1,
St. Basil's Cathedral,Geography,Landmarks,,,0,3,21
Tiramisu,Food and Drink,Meal,,,1,3,8
mr bones,Movies,,,,1,1,8
Tom Yum Soup,Food and Drink,Meal,,,0,3,12
MTN,Companies,,,,0,1,3
Tom Brady,People and Characters,Sports,American Football,,1,3,9
Nagasaki,History,,,,0,1,8
Naked Insurance,Companies,,,,0,1,15
Narnia,Language and Literature ,Places,,,0,1,6
Tom Hanks,People and Characters,Actor,,,1,2,9
Tom Holland,People and Characters,Actor,,,1,2,11
Netflix,Companies,,,,1,1,7
Statue of Liberty,Geography,Landmarks,,1,0,1,17
New Year’s Day,Events,,,,0,1,14
Stockholm,Geography,City,Capital,1,0,3,9
Stonehenge,Geography,Landmarks,,,0,3,10
Trifle,Food and Drink,,,,1,3,6
Nike,Companies,,,,0,1,4
NItrogen,Math and Science,,,,0,1,8
nokia ,Companies,,,,1,1,
Nokia 3310,Technology,Things,,,1,1,10
NSFAS,Companies,,,1,0,1,5
Ocean Basket,Companies,,,,1,1,
Old Mutual,Companies,,,,0,1,10
Oliver Twist,Language and Literature ,Book,,,1,1,12
On-on,Games,,,,1,1,5
Oops!... I did it again,Music,Lyrics,,,1,1,23
suez canal,Geography,Landmarks,,1,0,2,10
Outliers,Language and Literature ,,,,0,1,8
Oxygen,Math and Science,,,,0,1,6
Pac-Man,Games,,,,1,1,7
Padel,Sports,,,,1,1,5
Suriname,Geography,Country,,,0,3,8
Sweden,Geography,Country,,,0,2,6
Uieslaai,Food and Drink,,,1,0,2,8
Peacock,Animals,,,,0,1,7
Pearl Harbor,History,Event,,,0,1,12
pearl harbour,Events,,,,0,1,
Pegasus Spyware,Companies,,,,1,1,15
Pepsi,Companies,,,,0,1,5
Whiskey Sour,Food and Drink,Drink,,,1,2,12
Photosynthesis,Math and Science,,,,0,1,14
Pick 'n Pay,Companies,,,,1,1,11
Switzerland,Geography,Country,,,0,2,11
Pokémon,Games,,,,1,1,7
Sydney Opera House,Geography,Landmarks,,,1,1,18
praying mantis,Animals,,,,0,1,14
Taj Mahal,Geography,Landmarks,,1,0,1,9
Tony Blair,People and Characters,Politician,,,1,2,10
Pulp Fiction,Movies,,,,0,1,12
Puma,Animals,,,,1,1,4
"quack, quack, quack",Language and Literature ,Phonics,,,0,1,19
Toto Wolf,People and Characters,Sports,F1,,0,2,9
Rabbit,Animals,,,,0,1,6
Raccoon,Animals,,,,0,1,7
Trevor Noah,People and Characters,South Africa,,1,1,1,11
Rainforest,Nature,,,,1,1,10
RAM,Technology,,,,0,1,3
"Ready, Set, Go",Language and Literature ,triplets,,,0,1,14
Red Panda,Animals,,,,1,1,9
Rhodes must fall,History,South Africa,,,0,1,16
tutankhamen,People and Characters,,,,0,2,11
Ring Light,Things,,,,0,1,10
Tyla,People and Characters,Music,Artist,,0,1,4
Terracotta Army,Geography,Landmarks,,1,0,3,15
Uchiha Sasuke,People and Characters,Anime,,,0,3,13
Rubik's Cube,Things,,,,1,1,12
Thailand,Geography,Country,,,0,1,8
Usain Bolt,People and Characters,Sports,Runner,,1,1,10
Uzumaki Naruto,People and Characters,Anime,TV Show,1,0,2,14
Sanlam,Companies,,,,1,1,6
Sapiens,Language and Literature ,,,,1,1,7
Sasol,Companies,,,,0,1,5
the big hole ,Geography,,,,1,1,13
Savanna,Nature,,,,0,1,7
Victor Matfield,People and Characters,Sports,Rugby,,1,2,15
Selfie Stick,Things,,,,0,1,12
sellotape,Things,,,,1,1,9
Sharpeville,History,South Africa,,,1,1,11
Shoprite,Companies,,,,1,1,8
Shrek 3,Movies,,,,1,1,7
Silver,Math and Science,,,,1,1,6
Silverfish,Animals,,,,0,1,10
The Wire,TV Show,,,,1,2,8
Sister Bettina,Music,South Africa,,1,1,1,14
victoria beckham,People and Characters,,,,0,1,16
Top Chef,TV Show,,,,1,3,8
Sloth,Animals,,,,1,1,5
Slumdog Millionaire,Movies,,,,0,1,19
Snow Leopard,Animals,,,,0,1,12
Soccer,Sports,,,,0,1,6
Virat Kohli,People and Characters,Sports,Cricket,,0,3,11
the indian ocean,Geography,,,,0,1,
the london eye,Geography,,,,1,1,14
the northern cape,Geography,,,,0,1,17
True Detective,TV Show,,,,0,2,14
Soweto Uprising,History,South Africa,,1,0,1,15
the red sea,geography,,,,0,1,11
Spider-Man,Movies,,,,1,1,10
Spotify,Companies,,,,0,1,7
Standard Bank,Companies,,,,1,1,13
Star Wars,Movies,,,,1,1,9
the taj mahal,Geography,,,,0,1,13
STEP BROTHERS ,Movies,,,,1,1,14
step up 4,Movies,,,,0,1,9
White Russian,Food and Drink,Drink,,,0,2,13
Vladimir Lenin,People and Characters,Politician,,,1,2,14
"Stop, Drop, Roll",Language and Literature ,triplets,,,1,1,16
Street Fighter ,Games,,,,1,1,15
Super Mario Bros.,Games,,,,1,1,17
Wayde van Niekerk,People and Characters,Sports,Runner,1,0,1,17
Twilight Zone,TV Show,,,,1,3,13
Twin Peaks,TV Show,,,,1,3,10
Sweet Caroline,Music,Lyrics,,1,1,1,14
Worcestershire sauce,Food and Drink,,,,0,3,20
swiss army knife,Things,,,,1,1,16
the windy city,Geography,,,,1,1,14
Table Tennis,Sports,,,,1,1,12
the world,Geography,,,,0,1,9
tamagotchi,Things,,,,1,1,10
Tennis,Sports,,,,0,1,6
Terminator,Movies,,,,1,1,10
Tetris,Games,,,,1,1,6
Tokyo,Geography,City,,,0,1,5
Thanksgiving,Events,,,,1,1,12
The Alchemist ,Language and Literature ,,,,0,1,14
The Avengers,Movies,,,,1,1,12
Fairy Tail,TV Show,Anime,,,1,2,10
Veep,TV Show,,,,1,3,4
Tonga,Geography,Country,,,0,3,5
West Wing,TV Show,,,,1,3,9
the commonwealth games,Events,,,,0,1,22
the cricket world cup,Events,,,,0,1,21
Will Smith,People and Characters,Actor,,,0,1,10
William Smith,People and Characters,,,1,0,1,13
Westworld,TV Show,,,,1,3,9
The Hunger Games,Language and Literature ,,,,0,1,16
The Incredibles,Movies,,,,1,1,15
Transkei,Geography,,,,0,2,8
The Lion King,Movies,,,,0,1,13
The Little Mermaid,Movies,,,,1,1,18
Trench Town,Geography,Places,,1,0,2,11
The Moon Landing,History,,,,0,1,16
Turkey,Geography,Country,,,0,1,6
Winnie Mandela,People and Characters,South Africa,,,0,1,14
Uluru,Geography,Landmarks,,,0,3,5
the scorpions,Companies,,,,0,1,13
Winston Churchill,People and Characters,Politician,,,1,1,17
The Subtle Art of Not Giving a F*ck,Language and Literature ,,,,0,1,35
The Super Bowl,Events,,,,0,1,14
umhlanga rocks,Geography,Places,,,0,3,14
X-Files,TV Show,,,,1,2,7
United Kingdom,Geography,Country,,,0,1,14
United States,Geography,Country,,,0,1,13
Titanic,History,,,,0,1,7
toblerone,Things,,,,0,1,9
Tokoloshi,Culture,,,1,0,1,9
university of the western cape,Geography,Places,,1,0,1,30
Toy Story,Movies,,,,1,1,9
Toyota,Companies,,,,1,1,6
trappe van vergelyking,Language and Literature ,Book,,,1,1,22
WNBA,People and Characters,,,,1,1,4
Tsotsi,Movies,South Africa,,1,1,1,6
US Route 66,Geography,Places,,,0,3,11
TV license,Things,,,,1,1,10
Twister,Games,,,,0,1,7
Wolfgang Amadeus Mozart,People and Characters,Music,Artist,,1,2,23
Tymebank,Companies,,,1,0,1,8
Ubuntu,Culture,,,1,1,1,6
ufo,Things,,,,0,1,3
V&A Waterfront,Geography,Places,,1,0,1,14
United Nations,History,Event,,,1,1,14
venus,Geography,,,,0,1,5
Victoria Falls,Geography,Landmarks,,,0,1,14
UNO,Games,,,,1,1,3
Up,Movies,,,,1,1,2
Woody Allen,People and Characters,Director,,,1,2,11
Vietnam,Geography,Country,,,0,2,7
Valentine’s Day,Events,,,,0,1,15
Vape,Things,,,,1,1,4
Vaseline,Companies,,,,1,1,8
Volkstaat,Geography,Places,,3,1,3,9
Xi Jinping,People and Characters,Politician,,,0,3,10
Wellington,Geography,City,Capital,,0,3,10
Visa,Companies,,,,0,1,4
Vodacom,Companies,,,,1,1,7
Vuvuzela,Culture,,,1,1,1,8
Wakanda,Language and Literature ,Places,,,0,1,7
Walrus,Animals,,,,0,1,6
watch me nae nae,Music,Lyrics,,,1,1,16
Water Polo,Sports,,,,1,1,10
xQc,People and Characters,Streamer,,,0,3,3
We Are the Champions,Music,Lyrics,,,0,1,20
"We will, we will rock you",Music,Lyrics,,,1,1,25
Webcam,Things,,,,0,1,6
whatsapp,Companies,,,,0,1,8
Whirlpools,Nature,,,,0,1,10
YoungstaCPT,People and Characters,Music,,,0,2,11
zapiro,People and Characters,,,,1,2,6
wimpy,Companies,,,,1,1,5
Zendaya,People and Characters,Actor,,,1,2,7
Zinedine Zidane,People and Characters,Sports,Soccer,,0,2,15
Zoe Saldana,People and Characters,,,,1,2,11
wooden spoon,Things,,,,1,1,12
"Woof, Woof, Woof",Language and Literature ,Phonics,,,0,1,16
Woolworths,Companies,,,,1,1,10
Workers’ Day,Events,,,1,0,1,12
World War I,History,Wars,,,0,1,11
World War II,History,Wars,,,0,1,12
World Wide Web,Technology,,,,1,1,14
"WP, JOU LEKKER DING",Culture,,,1,1,1,19
Xhosa,Language and Literature ,,,1,1,1,5
Y2K,History,,,,1,1,3
yellow submarine,Music,,,,1,1,16
yesterday,Music,,,,1,1,9
YMCA,Music,Lyrics,,,0,1,4
you,Companies,,,,1,1,3
Youth Day,Events,,,1,0,1,9
Zebra,Animals,,,,1,1,5
Zinc,Math and Science,,,,0,1,4
