Word,Tag 1,Tag 2,Tag 3,South Africa,Colour,Difficulty,Length
Kiss me thru the phone,Music,Lyrics,,,1,1,22
Rami Malek,People and Characters,Actor,,,1,2,10
RASSIE ERASMUS,People and Characters,Sports,Rugby,1,0,2,14
rat king,Math and Science,,,1,0,2,8
Siya Kolisi,People and Characters,Sports,Rugby,,0,1,11
GBV,History,Event,,,0,1,3
Sky News,TV Show,,,,1,1,8
Slack,Companies,,,,0,1,5
renault,Companies,,,,0,2,
Rhombus,Math and Science,,,,0,2,
Puma,Animals,,,,0,1,4
Jurassic Park,Movies,,,,1,1,13
Rhythm,Technical,triplets,,,0,2,6
RINGO STARR,People and Characters,Music,artist,,1,2,11
Mother's Day,Events,,,,1,1,12
snoopy,People and Characters,,,,1,1,
RNA,Math and Science,,,,0,2,3
Raccoon,Animals,,,,0,1,7
Robert Mugabe,People and Characters,Politics,,,0,2,13
Soccer,Sports,,,,1,1,6
Robson Walton,People and Characters,Literature,Author,,0,2,13
Hiroshima,History,,,,0,1,9
Ronda Rousey,People and Characters,Sports,UFC,,0,2,12
Somalia,Geography,Country,,,0,1,7
Sandton,Geography,,,,0,1,7
Fynbos,Culture,,,1,1,1,6
South Africa,Geography,Country,,1,0,1,12
south america,Geography,,,,0,1,13
South Korea,Geography,Country,,,0,1,11
South Park,TV Show,,,,1,1,10
Roosterkoek,Food and Drink,,,1,1,2,11
Holocaust,History,,,,0,1,9
let it burn,Music,Lyrics,,,1,1,11
Spain,Geography,Country,,,0,1,5
Runoff,Nature,,,,0,2,
Kill Bill,Movies,,,,1,1,9
knight rider,Movies,,,,1,1,
Spotify,Companies,,,,1,1,7
russell peters,People and Characters,Actor,Comedian,,1,2,14
Spur,Companies,,,,1,1,4
square,Math and Science,,,,0,1,
playstation 3,Games,,,,1,1,
Standard Bank,Companies,,,,0,1,13
Stapler,Technical,triplets,,,0,1,7
Saddam Hussein,People and Characters,Politics,,,0,2,14
Long Walk to Freedom,Movies,South Africa,,1,1,1,20
Saleh Bbq Tonight ,Companies,,,,1,2,18
lord of the rings,Language and Literature ,Book,,,0,1,17
Statue of Liberty,Geography,Landmarks,,1,0,1,17
Steers,Companies,,,,1,1,6
sandra bullock,People and Characters,Actor,,,1,2,14
mr bones,Movies,,,,1,1,8
Pulp Fiction,Movies,,,,1,1,12
gatsby,Culture,,,1,1,1,6
Ster-Kinekor,Companies,,,,1,1,12
Steri stumpie,Food and Drink,,,1,1,1,13
Santiago,Geography,City,,,0,2,8
Shrek 3,Movies,,,,1,1,7
Steve Biko,People and Characters,Politics,,1,0,1,10
Sashimi,Food and Drink,Meal,,,1,2,7
Saute,Food and Drink,,,,1,2,5
Hitchhiking,Culture,,,,1,1,11
like a g6,Music,,,,1,1,9
Sceletium,Nature,South Africa,,1,0,2,9
Schabir Shaik,People and Characters,Politics,,,0,2,13
Love Languages,Language and Literature ,,,,0,1,14
seal,People and Characters,Music,,,1,2,
Pokémon,Games,,,,1,1,7
Red Panda,Animals,,,,0,1,9
"Make me sweat, make me hotter",Music,Lyrics,,1,1,1,29
Suits,TV Show,,,,1,1,5
Sergio Mendez,People and Characters,Music,,,1,2,13
sun city,Geography,,,,0,1,
Shaka,People and Characters,Politics,,,0,2,5
"Rock, Paper, Scissors",Games,,,,1,1,
Superman,People and Characters,,,,0,1,8
Superstore,TV Show,,,,1,1,10
Surfing,Sports,,,,1,1,7
Survivor,TV Show,,,,1,1,8
shatterprufe,Companies,,,,0,2,
Nkosi sikelel' Afrika,Music,,,1,1,1,21
RAM,Technology,,,,0,1,3
Switzerland,Geography,Country,,,0,1,11
Sydney Opera House,Geography,Landmarks,,,0,1,18
Shaun POllock,People and Characters,Sports,Cricket,,0,2,13
Table Tennis,Sports,,,,1,1,12
Shenzhen,Geography,City,,1,0,2,8
Taj Mahal,Geography,Landmarks,,1,0,1,9
howzit,Culture,,,1,1,1,6
Silverfish,Animals,,,,0,1,10
Slumdog Millionaire,Movies,,,,1,1,19
Ring Light,Technology,,,,0,1,10
one direction,Music,,,,1,1,
Sinkhole,Nature,,,,0,2,8
Spider-Man,Movies,,,,1,1,10
Sistine Chapel,Geography,Landmarks,,1,0,2,14
Meow,Language and Literature ,Phonics,,,0,1,4
Slash,People and Characters,Music,,,1,2,5
satellite,Technology,,,,0,1,9
swiss army knife,Technology,,,,0,1,16
Tennis,Sports,,,,1,1,6
tequila,Food and Drink,,,,1,1,7
spider-man 3,Movies,,,,1,1,
Smallville,TV Show,,,,1,2,10
Simon Says,Games,,,,1,1,
Thabo Mbeki,People and Characters,Politics,,,0,1,11
Thailand,Geography,Country,,,0,1,8
National Women's Day,Events,Holidays,,1,1,1,20
the a-team,People and Characters,Movies,,,1,1,
metaphor,Language and Literature ,,,,0,1,8
Smiley,Food and Drink,,,1,1,2,6
Star Wars,Movies,,,,1,1,9
the big hole ,Geography,,,,0,1,13
the bold and the beautiful,TV Show,,,,1,1,
The Boys,TV Show,,,,1,1,8
Snorkelling,Sports,,,,1,2,11
So you think you can dance,TV Show,,,,1,2,
New Year’s Day,Events,,,,1,1,14
moby dick,Language and Literature ,Book,,,0,1,9
the cosby show,TV Show,,,,1,1,
New Year's Eve,Events,,,,1,1,14
the da,People and Characters,Politics,,,0,1,6
Sloth,Animals,,,,0,1,5
STEP BROTHERS ,Movies,,,,1,1,14
Sopranos,TV Show,,,,1,2,8
the first lady,People and Characters,Politics,,,0,1,14
Industrial Revolution,History,Event,,,0,1,21
the garden of eden,Geography,,,,0,1,
Apartheid,History,,,,0,1,
The Good Doctor,TV Show,,,,1,1,15
Nagasaki,History,,,,0,1,8
Narnia,Language and Literature ,Places,,,0,1,6
step up 4,Movies,,,,1,1,9
the indian ocean,Geography,,,,0,1,
tamagotchi,Technology,,,,0,1,10
Terminator,Movies,,,,1,1,10
NATO,History,,,,0,1,4
The Avengers,Movies,,,,1,1,12
Ramadan,Events,,,,1,1,7
Star Trek,TV Show,,,,1,2,9
Snow Leopard,Animals,,,,0,1,12
The Fast and the Furious,Movies,,,,1,1,24
Oops!... I did it again,Music,Lyrics,,,1,1,23
telescope,Technology,,,,0,1,9
The Incredibles,Movies,,,,1,1,15
the london eye,Geography,,,,0,1,14
the louvre,Geography,,,,0,1,
stephen king,People and Characters,Language and Literature,,,0,2,
the middle east,Geography,,,,0,1,
television,Technology,,,,0,1,10
Rhodes must fall,History,South Africa,,,0,1,16
the niagara falls,Geography,,,,0,1,
the northern cape,Geography,,,,0,1,17
The Office,TV Show,,,,1,1,10
Steve Redgrave,People and Characters,Sports,,,0,2,14
Steven Spielberg,People and Characters,Director,,,1,2,16
Thanksgiving,Events,,,,1,1,12
jol,Culture,,,1,1,1,3
Stone Cold Steve Austin,People and Characters,Sports,WWE,,0,2,23
The penguin,TV Show,,,,1,1,11
the proteas,People and Characters,Sports,,,1,1,
The pussycat dolls,People and Characters,Music,,,1,1,18
the pyramids,Geography,,,,0,1,
the red sea,geography,,,,0,1,11
Stonehenge,Geography,Landmarks,,,0,2,10
Stranger Things,TV Show,,,,1,2,15
suez canal,Geography,Landmarks,,1,0,2,10
Oliver Twist,Language and Literature ,Book,,,0,1,12
the smurfs,People and Characters,TV Show,,,1,1,10
Sulphates,Math and Science,,,,0,2,9
sun international,Geography,,,,0,2,17
the commonwealth games,Events,,,,1,1,22
the taj mahal,Geography,,,,0,1,13
Sweden,Geography,Country,,,0,2,6
The Umbrella Academy,TV Show,,,,1,1,20
the vikings,People and Characters,,,,0,1,
The Voice,TV Show,,,,1,1,9
Synchronized Swimming,Sports,,,,1,2,21
the windy city,Geography,,,,0,1,14
Taekwondo,Sports,,,,1,2,9
Street Fighter ,Games,,,,1,1,15
Taliep Petersen,People and Characters,Music,Artist,1,1,2,15
saxophone,Music,,,,1,1,9
tarzan,People and Characters,Movie,,,1,2,6
Knitting,Culture,,,,1,1,8
Sister Bettina,Music,South Africa,,1,1,1,14
Tatjana Smith,People and Characters,Sports,,,0,2,13
Ted Talk,TV Show,,,,1,2,8
Telegram,Companies,triplets,,,0,2,8
the apostles,People and Characters,,,,0,2,12
Super Mario Bros.,Games,,,,1,1,17
Tiger Woods,People and Characters,Sports,Golf,,0,1,11
the british lions,People and Characters,Sports,,,0,2,
Timothée Chalamet,People and Characters,Movie,Actor,,1,1,17
the cricket world cup,Events,,,,1,1,21
Sharpeville,History,South Africa,,,0,1,11
the karate kid,Movies,,,,1,1,
Tetris,Games,,,,1,1,6
Outliers,Language and Literature ,,,,0,1,8
toblerone,Food and Drink,,,,1,1,9
the führer,People and Characters,Politics,,,0,2,
Koeksisters,Culture,,,1,1,1,11
Koesisters,Culture,,,1,1,1,10
Tokyo,Geography,City,,,0,1,5
North America,Geography,,,,0,1,
the kruger millions,Things,,,,1,2,
The Last Airbender,TV Show,,,,1,2,18
Tom Holland,People and Characters,Actor,,,1,1,11
the limpopo river,Geography,,,,0,2,17
The Witcher,Games,,,,1,1,11
philosophy,Language and Literature ,,,,0,1,10
"quack, quack, quack",Language and Literature ,Phonics,,,0,1,19
"Ready, Set, Go",Language and Literature ,triplets,,,0,1,14
the oscars,Events,,,,1,1,
the orange river,Geography,,,,0,2,16
Tornado,Nature,,,,0,1,
Sapiens,Language and Literature ,,,,0,1,7
the internet,Technology,,,,0,1,
The Lion King,Movies,,,,1,1,13
Toyota,Companies,0,,,0,1,6
Touch Typing,Technology,,,,0,1,12
the parlotones,People and Characters,Music,,,1,2,
"Stop, Drop, Roll",Language and Literature ,triplets,,,0,1,16
I have a dream,Language and Literature ,Event,,,0,1,14
The Alchemist ,Language and Literature ,,,,0,1,14
the suez canal,Geography,,,,0,2,14
the western cape,Geography,,,,0,2,16
Trevor Noah,People and Characters,TV Show,Comedian,1,1,1,11
Triangle ,Math and Science,,,,0,1,
Triathlon,Sports,,,,1,1,9
The Wire,TV Show,,,,1,2,8
The wright Brothers,People and Characters,,,,0,2,19
the zambezi river,Geography,,,,0,2,17
The Little Mermaid,Movies,,,,1,1,18
Theresa May,People and Characters,Politics,,,0,2,11
Turkey,Geography,Country,,,0,1,6
Thermodynamics,Math and Science,,,,0,2,14
TV license,Things,,,,1,1,10
Sweet Caroline,Music,Lyrics,,1,1,1,14
Thomas Edison,People and Characters,Math and Science,,,0,2,13
Tic-Tac-Toe,Games,,,,1,1,
tomb raider,Games,,,,1,1,
The Super Bowl,Events,,,,1,1,14
Tyla,People and Characters,Music,Artist,,1,1,4
Tymebank,Companies,,,1,0,1,8
Laaitie,Culture,,,1,1,1,7
Tim Cook,People and Characters,CEO,,,1,2,8
ufo,Math and Science,,,,0,1,3
the lion sleeps tonight,Music,Lyrics,,,1,1,
The Hunger Games,Language and Literature ,,,,0,1,16
tobey maguire,People and Characters,Movie,Actor,,1,2,
United Kingdom,Geography,Country,,,0,1,14
Soweto Uprising,History,South Africa,,1,0,1,15
United States,Geography,Country,,,0,1,13
university of the western cape,Geography,Places,,1,0,1,30
Twister,Games,,,,1,1,7
Tom Hanks,People and Characters,Actor,,,1,2,9
Tom Yum Soup,Food and Drink,Meal,,,1,2,12
Tony Blair,People and Characters,Politics,,,0,2,10
Usain Bolt,People and Characters,Sports,Runner,,0,1,10
Santa Claus,People and Characters,Sports,,,1,1,
Traffic Light,Technology,triplets,,,0,1,13
Top Chef,TV Show,,,,1,2,8
Toto Wolf,People and Characters,Sports,F1,,0,2,9
V&A Waterfront,Geography,Places,,1,0,1,14
Transkei,Geography,,,,0,2,8
vaccine,Math and Science,,,,0,1,7
Two oceans marathon,Events,,,1,1,1,19
transvaal,Geography,,,,0,2,9
USB,Technology,,,,0,1,
Vaseline,Companies,,,,1,1,8
Trapezium,Math and Science,triplets,,,0,2,9
venus,Geography,,,,0,1,5
The Great Trek ,History,Event,,,0,1,15
victoria beckham,People and Characters,Music,,,1,1,16
Victoria Falls,Geography,Landmarks,,,0,1,14
Trench Town,Geography,Places,,1,0,2,11
Trifle,Food and Drink,,,,1,2,6
True Detective,TV Show,,,,1,2,14
tutankhamen,People and Characters,Politics,,,0,2,11
Vincent van Gogh,People and Characters,,,,1,1,16
Ultimate Frisbee,Sports,,,,1,2,16
virgin mobile,Companies,,,,1,1,
Virus,Math and Science,,,,0,1,5
Visa,Companies,,,,0,1,4
trappe van vergelyking,Language and Literature ,Book,,1,0,1,22
Vodacom,Companies,,,,0,1,7
Uzumaki Naruto,People and Characters,Anime,TV Show,1,1,2,14
Toy Story,Movies,,,,1,1,9
venezuela,Geography,,,,0,2,9
Victor Matfield,People and Characters,Sports,Rugby,,0,2,15
Lekker,Culture,,,1,1,1,6
Takkies,Culture,,,1,1,1,7
Wakanda,Language and Literature ,Places,,,0,1,7
wales,Geography,Country,,,0,1,5
Walking,Sports,,,,1,1,7
Vietnam,Geography,Country,,,0,2,7
The Moon Landing,History,,,,0,1,16
Walrus,Animals,,,,0,1,6
walt disney,Geography,,,,0,1,
Vladimir Lenin,People and Characters,Politics,,,0,2,14
They not like us,Music,Lyrics,,,1,1,16
Water Cycle,Math and Science,triplets,,,0,1,11
Water Polo,Sports,,,,1,1,10
watch me nae nae,Music,Lyrics,,,1,1,16
waves,Nature,,,,0,1,
Wayde van Niekerk,People and Characters,Sports,Runner,1,0,1,17
watermelon sugar high,Music,Lyrics,,,1,1,21
We Are the Champions,Music,Lyrics,,,1,1,20
Weasel,Animals,,,,0,1,6
Tokoloshe,Culture,,,1,1,1,9
west africa,Geography,,,,0,1,
Volleyball,Sports,,,,1,2,10
Western Cape,Geography,,,1,0,1,12
westlife,People and Characters,Music,,,1,1,
Vape,Technology,,,,0,1,4
"We will, we will rock you",Music,Lyrics,,,1,1,25
whatsapp,Companies,,,,0,1,8
Whirlpool,Nature,,,,0,1,9
Titanic,History,,,,0,1,7
Tsotsi,Movies,South Africa,,1,1,1,6
wifi,Technology,,,,0,1,
wikipedia,Companies,,,,0,1,
Wildebeest,Animals,,,,0,1,10
Will Smith,People and Characters,Actor,,,1,1,10
William Smith,People and Characters,,,1,0,1,13
wimpy,Companies,,,,1,1,5
Valentine's Day,Events,,,,1,1,15
windsurfing,Sports,,,,1,1,11
Winnie Mandela,People and Characters,Politics,,1,0,1,14
Winston Churchill,People and Characters,Politics,,,0,1,17
Wizardz,Companies,,,,1,1,7
WNBA,People and Characters,Sports,,,1,1,4
Wolf,Animals,,,,0,1,4
Whiskey Sour,Food and Drink,Drink,,,1,2,12
wooden spoon,Things,,,,1,1,12
White Russian,Food and Drink,Drink,,,1,2,13
Woof,Language and Literature ,Phonics,,,0,1,4
Woolworths,Companies,,,,1,1,10
windhoek lager,Food and Drink,,,,1,2,
Wolfgang Amadeus Mozart,People and Characters,Music,Artist,,1,2,23
Workers’ Day,Events,,,1,1,1,12
Woody Allen,People and Characters,Director,,,1,2,11
United Nations,History,Event,,,0,1,14
World War I,History,Wars,,,0,1,11
World Wide Web,Technology,,,,0,1,14
Tokoloshi,Culture,,,1,1,1,9
Worcestershire sauce,Food and Drink,,,,1,2,20
UNO,Games,,,,1,1,3
xenophobia,Language and Literature ,,,,0,1,10
Xhosa,Language and Literature ,,,1,0,1,5
xbox,Games,,,,1,1,
X-Files,TV Show,,,,1,2,7
World War II,History,Wars,,,0,1,12
Yamaha,Companies,,,1,0,2,6
Ubuntu,Culture,,,1,1,1,6
"What is love, baby don't hurt me",Music,Lyrics,,,1,1,32
yellow submarine,Music,,,,1,1,16
you,Companies,,,,1,1,3
Vuvuzela,Culture,,,1,1,1,8
YMCA,Music,Lyrics,,,1,1,4
YoungstaCPT,People and Characters,Music,,,1,1,11
Youth Day,Events,,,1,1,1,9
Youtube,Companies,,,,0,1,7
zapiro,People and Characters,Politics,,,0,1,6
Zebra,Animals,,,,0,1,5
"WP, JOU LEKKER DING",Culture,,,1,1,1,19
Zendaya,People and Characters,Actor,,,1,1,7
Zinc,Math and Science,,,,0,1,4
Zinedine Zidane,People and Characters,Sports,Soccer,,0,2,15
Zoe Saldana,People and Characters,Actor,Actor,,1,2,11
Zone Fitness,Companies,,,,1,1,12
zucchini,Food and Drink,,,,1,2,8
