Word,Tag 1,Tag 2,Tag 3,South Africa,Colour,Difficulty,Length
telescope,Technology,,,,1,1,9
Tennis,Sports,,,,0,1,6
lemon creams,Food and Drink,,,,1,1,12
STEP BROTHERS ,Movies,,,,1,1,14
Pretoria,Geography,City,,1,0,1,8
doom,Games,Things,,,1,1,
Lionel Messi,People and Characters,Sports,soccer,,1,1,12
Rome,Geography,City,,,0,1,4
Thanksgiving,Events,,,,1,1,12
"Meow, Meow, Meow",Language and Literature ,Phonics,,,0,1,16
madonna,People and Characters,,,,1,1,7
step up 4,Movies,,,,0,1,9
Russia,Geography,Country,,,1,1,6
Fargo,TV Show,,,,1,3,5
the british open,Events,,,,1,2,16
the commonwealth games,Events,,,,0,1,22
the cricket world cup,Events,,,,1,1,21
Mariah Carey,People and Characters,Music,Artist,,0,1,12
hide and seek,Games,,,,0,1,13
metaphor,Language and Literature ,,,,0,1,8
Mark Shuttleworth,People and Characters,,,,1,1,17
moby dick,Language and Literature ,Book,,,0,1,9
Fleabag,TV Show,,,,1,3,7
Holocaust,History,,,,0,1,9
Narnia,Language and Literature ,Places,,,0,1,6
Terminator,Movies,,,,1,1,10
Saudi Arabia,Geography,Country,,,0,1,12
Narcos,TV Show,,,,1,3,6
Monopoly,Games,Boardgame,,,1,1,8
On-on,Games,,,,1,1,5
The Avengers,Movies,,,,1,1,12
Oliver Twist,Language and Literature ,Book,,,0,1,12
The Incredibles,Movies,,,,1,1,15
South Africa,Geography,Country,,1,0,1,12
Outliers,Language and Literature ,,,,0,1,8
philosophy,Language and Literature ,,,,0,1,10
I have a dream,History,Event,,,0,1,14
south america,Geography,,,,0,1,13
Neon Genesis Evangelion,TV Show,Anime,,,1,3,23
The oktoberfest,Events,,,,1,2,15
Matt Damon,People and Characters,Actor,,,1,1,10
South Korea,Geography,Country,,,0,1,11
the scorpions,Companies,,,,0,1,13
Michael Jordan,People and Characters,Sports,basketball,,0,1,14
Michael Phelps,People and Characters,Sports,,,0,1,14
"quack, quack, quack",Language and Literature ,Phonics,,,0,1,19
The Super Bowl,Events,,,,1,1,14
Spain,Geography,Country,,,0,1,5
Orphan Black,TV Show,,,,1,3,12
Ozark,TV Show,,,,1,3,5
Statue of Liberty,Geography,Landmarks,,1,0,1,17
Parks and Recreation,TV Show,,,,1,3,20
Pac-Man,Games,,,,1,1,7
Michael Schumacher,People and Characters,Sports,F1,,0,1,18
Mike Tyson,People and Characters,Sports,Boxing,,0,1,10
Thermodynamics,Math and Science,,,,0,2,14
careless whisper,Music,,,,1,3,16
dragonball durag,Music,,,,1,3,16
"Ready, Set, Go",Language and Literature ,triplets,,,0,1,14
minnie mouse,People and Characters,,,,0,1,12
Pokémon,Games,,,,1,1,7
Muhammad Ali,People and Characters,Sports,,1,0,1,12
Neil Armstrong,People and Characters,,,,0,1,14
Mozzarella,Food and Drink,,,,1,1,10
mrs ball's,Food and Drink,,,,1,1,10
Nagasaki,History,,,,0,1,8
Fruity Loops,Music,,,1,1,3,12
In the 18 Area,Music,Lyrics,,,1,3,14
Sapiens,Language and Literature ,,,,0,1,7
toblerone,Things,,,,0,1,9
Sydney Opera House,Geography,Landmarks,,,1,1,18
Bokke,Culture,,,1,1,1,5
Cape Town Klopse,Culture,,,1,1,1,16
Taj Mahal,Geography,Landmarks,,1,0,1,9
Nelson Mandela,People and Characters,Politician,,1,0,1,14
Prince,People and Characters,,,,0,1,6
prince william,People and Characters,,,,0,1,14
Nik Naks,Food and Drink,,,1,0,1,8
Tomorrowland,Events,,,,1,3,12
Thailand,Geography,Country,,,0,1,8
R Kelly,People and Characters,Music,Artist,,0,1,7
Queer Eye for the Straight Guy,TV Show,,,,0,3,30
Rafael Nadal,People and Characters,Sports,Tennis,,0,1,12
The Lion King,Movies,,,,0,1,13
Toyota,Companies,,,,1,1,6
Track and Field,Sports,,,,0,2,15
the big hole ,Geography,,,,1,1,13
"Stop, Drop, Roll",Language and Literature ,triplets,,,0,1,16
Rhodes must fall,History,South Africa,,,0,1,16
the indian ocean,Geography,,,,0,1,
rihanna,People and Characters,,,,0,1,7
Triathlon,Sports,,,,1,2,9
Parmesan,Food and Drink,,,,1,1,8
Street Fighter ,Games,,,,1,1,15
Seinfeld,TV Show,,,,1,3,8
The Little Mermaid,Movies,,,,1,1,18
Turing Machine,Math and Science,,,,1,3,14
the london eye,Geography,,,,0,1,14
Robert Downey Jr.,People and Characters,Actor,,,0,1,17
TV license,Things,,,,1,1,10
The Alchemist ,Language and Literature ,,,,0,1,14
Skeem Saam,TV Show,,,1,1,3,10
Sword Art Online,TV Show,Anime,,,1,3,16
Super Mario Bros.,Games,,,,1,1,17
Two oceans marathon,Events,,,1,0,2,19
ron weasley,People and Characters,,,,1,1,11
Tymebank,Companies,,,1,0,1,8
Dala what you must,Culture,Language and Literature,,1,1,1,18
Ryan Reynolds,People and Characters,Actor,,,1,1,13
ufo,Things,,,,0,1,3
pesto,Food and Drink,,,,0,1,5
Ultimate Frisbee,Sports,,,,0,2,16
the northern cape,Geography,,,,0,1,17
the red sea,geography,,,,0,1,11
Dassie,Culture,,,1,1,1,6
the taj mahal,Geography,,,,0,1,13
Sharpeville,History,South Africa,,,1,1,11
the windy city,Geography,,,,0,1,14
Tokyo,Geography,City,,,0,1,5
Tetris,Games,,,,1,1,6
The Hunger Games,Language and Literature ,,,,0,1,16
Up the Creek,Events,,,,1,3,12
Turkey,Geography,Country,,,0,1,6
Samuel L. Jackson,People and Characters,Actor,,,1,1,17
Scarlett Johansson,People and Characters,Actor,,,0,1,18
Toy Story,Movies,,,,1,1,9
United Kingdom,Geography,Country,,,0,1,14
vaccine,Math and Science,,,,0,1,7
Valentine's Day,Events,,,,1,1,15
trappe van vergelyking,Language and Literature ,Book,,,1,1,22
Vape,Things,,,,1,1,4
Vaseline,Companies,,,,1,1,8
Twilight Zone,TV Show,,,,1,3,13
United States,Geography,Country,,,0,1,13
Siya Kolisi,People and Characters,Sports,Rugby,,0,1,11
Son Goku,People and Characters,Anime,,,0,1,8
university of the western cape,Geography,Places,,1,0,1,30
Fynbos,Culture,,,1,1,1,6
V&A Waterfront,Geography,Places,,1,0,1,14
Soweto Uprising,History,South Africa,,1,0,1,15
vignette,Technology,,,,0,3,8
Steve Biko,People and Characters,Politician,,1,0,1,10
Virtual private network,Technology,,,,1,3,23
Visa,Companies,,,,0,1,4
Superman,People and Characters,,,,0,1,8
the da,People and Characters,,,,0,1,6
Vodacom,Companies,,,,1,1,7
Koeksisters,Culture,,,1,1,1,11
venus,Geography,,,,0,1,5
Volleyball,Sports,,,,1,2,10
Ismaël Lô,Music,Artist,,,1,3,9
Koesisters,Culture,,,1,0,1,10
Wakanda,Language and Literature ,Places,,,0,1,7
The Moon Landing,History,,,,0,1,16
Tsotsi,Movies,South Africa,,1,1,1,6
Walrus,Animals,,,,0,1,6
War and Peace,Events,,,,1,2,13
maher zain,Music,Artist,,,1,3,10
Water Polo,Sports,,,,1,1,10
Mzanzi Fo sho,Music,,,1,1,3,13
Waterpolo,Sports,,,,1,1,9
the first lady,People and Characters,,,,1,1,14
night in tunisia,Music,Song,,,1,3,16
Phumakim,Music,Lyrics,,1,1,3,8
Wolf,Animals,,,,0,1,4
Victoria Falls,Geography,Landmarks,,,0,1,14
Twin Peaks,TV Show,,,,1,3,10
Western Cape,Geography,,,1,0,1,12
West Wing,TV Show,,,,1,3,9
SEX Pistols,Music,Artist,,,1,3,11
Laaitie,Culture,,,1,1,1,7
whatsapp,Companies,,,,0,1,8
Whirlpool,Nature,,,,0,1,9
Pho,Food and Drink,Meal,,,0,1,3
saffron,Food and Drink,,,,1,1,7
The pussycat dolls,People and Characters,,,,1,1,18
the smurfs,People and Characters,,,,0,1,10
wimpy,Companies,,,,1,1,5
windsurfing,Sports,,,,1,1,11
Trevor Noah,People and Characters,South Africa,,1,1,1,11
Tyla,People and Characters,Music,Artist,,1,1,4
Usain Bolt,People and Characters,Sports,Runner,,1,1,10
victoria beckham,People and Characters,,,,0,1,16
wooden spoon,Things,,,,1,1,12
Wayde van Niekerk,People and Characters,Sports,Runner,1,0,1,17
"Woof, Woof, Woof",Language and Literature ,Phonics,,,0,1,16
Woolworths,Companies,,,,1,1,10
Steri stumpie,Food and Drink,,,1,1,1,13
Twister,Games,,,,1,1,7
Workers’ Day,Events,,,1,1,1,12
UNO,Games,,,,1,1,3
Titanic,History,,,,0,1,7
United Nations,History,Event,,,1,1,14
World Wide Web,Technology,,,,1,1,14
Lekker,Culture,,,1,1,1,6
Westworld,TV Show,,,,1,3,9
xenophobia,Language and Literature ,,,,0,1,10
Xhosa,Language and Literature ,,,1,0,1,5
Will Smith,People and Characters,Actor,,,0,1,10
William Smith,People and Characters,,,1,0,1,13
World War I,History,Wars,,,0,1,11
Yamaha,Companies,,,1,1,2,6
Tokoloshi,Culture,,,1,0,1,9
Ubuntu,Culture,,,1,1,1,6
World War II,History,Wars,,,0,1,12
Superego,Music,,,,1,3,8
tito mboweni sha sha,Music,Lyrics,,1,0,3,20
you,Companies,,,,1,1,3
Vulindlela,Music,,,1,1,3,10
Vuvuzela,Culture,,,1,1,1,8
Winnie Mandela,People and Characters,South Africa,,,0,1,14
Youth Day,Events,,,1,0,1,9
Winston Churchill,People and Characters,Politician,,,1,1,17
Zebra,Animals,,,,1,1,5
"WP, JOU LEKKER DING",Culture,,,1,1,1,19
WNBA,People and Characters,,,,1,1,4
Zinc,Math and Science,,,,0,1,4
Pikachu,People and Characters,Pokemon,,,1,1,7
Bruce Lee,People and Characters,Sports,,1,0,1,9
tequila,Food and Drink,,,,0,1,7
